parent_product_sku;variant_sku;variant_attribute;variant_value
79394034;79394036;Couleur de l'article;Magenta
79394034;79401421;Couleur de l'article;Magenta
79394034;79394034;Couleur de l'article;Noir
79394034;405242768;Couleur de l'article;Noir
79394034;79417366;Couleur de l'article;Noir
79394034;79434437;Couleur de l'article;Noir
79394034;400000623;Couleur de l'article;Noir
79394034;79401419;Couleur de l'article;Noir
79394034;400000627;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;79434472;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;79394047;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;79433133;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;79409376;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;405242948;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;79422624;Couleur de l'article;Noir/cyan/magenta/jaune
79394034;405242768;Type de cartouche;Compatible G&G
79394034;405242769;Type de cartouche;Compatible G&G
79394034;405242770;Type de cartouche;Compatible G&G
79394034;405242771;Type de cartouche;Compatible G&G
79394034;405242948;Type de cartouche;Compatible G&G
79394034;79433133;Type de cartouche;Compatible Owa
79394034;79417368;Type de cartouche;Compatible Switch
79394034;79417366;Type de cartouche;Compatible Switch
79394034;79409376;Type de cartouche;Compatible Switch
79394034;79417369;Type de cartouche;Compatible Switch
79394034;79417367;Type de cartouche;Compatible Switch
79394034;79422624;Type de cartouche;Compatible UPrint
79394034;79401419;Type de cartouche;Compatible UPrint
79394034;79401421;Type de cartouche;Compatible UPrint
79394034;79401422;Type de cartouche;Compatible UPrint
79394034;79401420;Type de cartouche;Compatible UPrint
79394034;79434438;Type de cartouche;Compatible Wecare
79394034;79434439;Type de cartouche;Compatible Wecare
79394034;79434472;Type de cartouche;Compatible Wecare
79394034;79434437;Type de cartouche;Compatible Wecare
79394034;79434440;Type de cartouche;Compatible Wecare
79394034;400000624;Type de cartouche;Marque
79394034;400000626;Type de cartouche;Marque
79394034;400000625;Type de cartouche;Marque
79394034;79394034;Type de cartouche;Marque
79394034;400000627;Type de cartouche;Marque
79394034;79394047;Type de cartouche;Marque
79394034;79394037;Type de cartouche;Marque
79394034;79394036;Type de cartouche;Marque
79394034;400000623;Type de cartouche;Marque
79394034;79394035;Type de cartouche;Marque
79396212;79396212;Capacité du consommable;standard
79396212;79395465;Capacité du consommable;standard
79396212;405112762;Capacité du consommable;standard
79396212;79395466;Capacité du consommable;standard
79396212;79395464;Capacité du consommable;standard
79396212;79383385;Capacité du consommable;standard
79396212;79383382;Capacité du consommable;standard
79396212;79395463;Capacité du consommable;standard
79396212;79383383;Capacité du consommable;standard
79396212;79383384;Capacité du consommable;standard
79396212;79395463;Couleur de l'article;Cyan
79396212;79383383;Couleur de l'article;Cyan
79396212;79395465;Couleur de l'article;Jaune
79396212;79383385;Couleur de l'article;Jaune
79396212;79395464;Couleur de l'article;Magenta
79396212;79383384;Couleur de l'article;Magenta
79396212;79395466;Couleur de l'article;Noir
79396212;79383382;Couleur de l'article;Noir
79396212;79396212;Couleur de l'article;Noir/cyan/magenta/jaune
79396212;405112762;Couleur de l'article;Noir/cyan/magenta/jaune
79396212;79395465;Type de cartouche;Compatible Switch
79396212;79395466;Type de cartouche;Compatible Switch
79396212;79395464;Type de cartouche;Compatible Switch
79396212;79395463;Type de cartouche;Compatible Switch
79396212;405112762;Type de cartouche;Compatible UPrint
79396212;79396212;Type de cartouche;Marque
79396212;79383385;Type de cartouche;Marque
79396212;79383382;Type de cartouche;Marque
79396212;79383383;Type de cartouche;Marque
79396212;79383384;Type de cartouche;Marque
79397488;79397488;Finition;Imitation Chêne
79397488;79356212;Finition;Imitation Noyer
79397488;79397488;Modèle;1 porte
79397488;79356212;Modèle;1 porte
79397575;405184458;Couleur du produit;Abricot
79397575;79397608;Couleur du produit;Bleu
79397575;405184459;Couleur du produit;Bleu ciel
79397575;79397576;Couleur du produit;Gris
79397575;79397609;Couleur du produit;Jaune
79397575;405184457;Couleur du produit;Lilas
79397575;79397612;Couleur du produit;Orange
79397575;79397575;Couleur du produit;Rose
79397575;79397610;Couleur du produit;Rouge
79397575;79397590;Couleur du produit;Transparent
79397575;79397611;Couleur du produit;Vert
79397575;405184456;Couleur du produit;Vert clair
79397575;79397613;Couleur du produit;Violet
79397576;405184458;Couleur du produit;Abricot
79397576;79397608;Couleur du produit;Bleu
79397576;405184459;Couleur du produit;Bleu ciel
79397576;79397576;Couleur du produit;Gris
79397576;79397609;Couleur du produit;Jaune
79397576;405184457;Couleur du produit;Lilas
79397576;79397612;Couleur du produit;Orange
79397576;79397575;Couleur du produit;Rose
79397576;79397610;Couleur du produit;Rouge
79397576;79397590;Couleur du produit;Transparent
79397576;79397611;Couleur du produit;Vert
79397576;405184456;Couleur du produit;Vert clair
79397576;79397613;Couleur du produit;Violet
79397577;79397615;Couleur du produit;Bleu
79397577;79397578;Couleur du produit;Gris
79397577;79397616;Couleur du produit;Jaune
79397577;79397619;Couleur du produit;Orange
79397577;79397577;Couleur du produit;Rose
79397577;79397617;Couleur du produit;Rouge
79397577;79397593;Couleur du produit;Transparent
79397577;79397618;Couleur du produit;Vert
79397577;79397620;Couleur du produit;Violet
79397578;79397615;Couleur du produit;Bleu
79397578;79397578;Couleur du produit;Gris
79397578;79397616;Couleur du produit;Jaune
79397578;79397619;Couleur du produit;Orange
79397578;79397577;Couleur du produit;Rose
79397578;79397617;Couleur du produit;Rouge
79397578;79397593;Couleur du produit;Transparent
79397578;79397618;Couleur du produit;Vert
79397578;79397620;Couleur du produit;Violet
79397612;405184458;Couleur du produit;Abricot
79397612;79397608;Couleur du produit;Bleu
79397612;405184459;Couleur du produit;Bleu ciel
79397612;79397576;Couleur du produit;Gris
79397612;79397609;Couleur du produit;Jaune
79397612;405184457;Couleur du produit;Lilas
79397612;79397612;Couleur du produit;Orange
79397612;79397575;Couleur du produit;Rose
79397612;79397610;Couleur du produit;Rouge
79397612;79397590;Couleur du produit;Transparent
79397612;79397611;Couleur du produit;Vert
79397612;405184456;Couleur du produit;Vert clair
79397612;79397613;Couleur du produit;Violet
79397613;405184458;Couleur du produit;Abricot
79397613;79397608;Couleur du produit;Bleu
79397613;405184459;Couleur du produit;Bleu ciel
79397613;79397576;Couleur du produit;Gris
79397613;79397609;Couleur du produit;Jaune
79397613;405184457;Couleur du produit;Lilas
79397613;79397612;Couleur du produit;Orange
79397613;79397575;Couleur du produit;Rose
79397613;79397610;Couleur du produit;Rouge
79397613;79397590;Couleur du produit;Transparent
79397613;79397611;Couleur du produit;Vert
79397613;405184456;Couleur du produit;Vert clair
79397613;79397613;Couleur du produit;Violet
79397615;79397615;Couleur du produit;Bleu
79397615;79397578;Couleur du produit;Gris
79397615;79397616;Couleur du produit;Jaune
79397615;79397619;Couleur du produit;Orange
79397615;79397577;Couleur du produit;Rose
79397615;79397617;Couleur du produit;Rouge
79397615;79397593;Couleur du produit;Transparent
79397615;79397618;Couleur du produit;Vert
79397615;79397620;Couleur du produit;Violet
79397617;79397615;Couleur du produit;Bleu
79397617;79397578;Couleur du produit;Gris
79397617;79397616;Couleur du produit;Jaune
79397617;79397619;Couleur du produit;Orange
79397617;79397577;Couleur du produit;Rose
79397617;79397617;Couleur du produit;Rouge
79397617;79397593;Couleur du produit;Transparent
79397617;79397618;Couleur du produit;Vert
79397617;79397620;Couleur du produit;Violet
79401087;79401089;Couleur du produit;Gris
79401087;79401088;Couleur du produit;Noir
79401087;79401087;Couleur du produit;Rouge
79401118;79401112;Couleur;Aluminium
79401118;79401127;Couleur;Aluminium
79401118;79401115;Couleur;Aluminium
79401118;79401118;Couleur;Aluminium
79401118;79401125;Couleur;Blanc
79401118;79401126;Couleur;Blanc
79401118;79401124;Couleur;Blanc
79401118;79401130;Couleur;Blanc
79401118;400013268;Couleur;Bleu
79401118;400013274;Couleur;Bleu
79401118;79401128;Couleur;Noir
79401118;79401113;Couleur;Noir
79401118;79401116;Couleur;Noir
79401118;79401120;Couleur;Noir
79401118;400013275;Couleur;Rouge terracota
79401118;400013269;Couleur;Rouge terracota
79401118;79401125;Hauteur;134 cm
79401118;400013275;Hauteur;134 cm
79401118;79401116;Hauteur;134 cm
79401118;79401115;Hauteur;134 cm
79401118;400013274;Hauteur;134 cm
79401118;79401128;Hauteur;36 cm
79401118;79401127;Hauteur;36 cm
79401118;79401130;Hauteur;36 cm
79401118;79401126;Hauteur;58 cm
79401118;79401120;Hauteur;58 cm
79401118;79401118;Hauteur;58 cm
79401118;79401113;Hauteur;74 cm
79401118;79401112;Hauteur;74 cm
79401118;400013269;Hauteur;74 cm
79401118;400013268;Hauteur;74 cm
79401118;79401124;Hauteur;74 cm
79401120;79401112;Couleur;Aluminium
79401120;79401127;Couleur;Aluminium
79401120;79401115;Couleur;Aluminium
79401120;79401118;Couleur;Aluminium
79401120;79401125;Couleur;Blanc
79401120;79401126;Couleur;Blanc
79401120;79401124;Couleur;Blanc
79401120;79401130;Couleur;Blanc
79401120;400013268;Couleur;Bleu
79401120;400013274;Couleur;Bleu
79401120;79401128;Couleur;Noir
79401120;79401113;Couleur;Noir
79401120;79401116;Couleur;Noir
79401120;79401120;Couleur;Noir
79401120;400013275;Couleur;Rouge terracota
79401120;400013269;Couleur;Rouge terracota
79401120;79401125;Hauteur;134 cm
79401120;400013275;Hauteur;134 cm
79401120;79401116;Hauteur;134 cm
79401120;79401115;Hauteur;134 cm
79401120;400013274;Hauteur;134 cm
79401120;79401128;Hauteur;36 cm
79401120;79401127;Hauteur;36 cm
79401120;79401130;Hauteur;36 cm
79401120;79401126;Hauteur;58 cm
79401120;79401120;Hauteur;58 cm
79401120;79401118;Hauteur;58 cm
79401120;79401113;Hauteur;74 cm
79401120;79401112;Hauteur;74 cm
79401120;400013269;Hauteur;74 cm
79401120;400013268;Hauteur;74 cm
79401120;79401124;Hauteur;74 cm
79401124;79401112;Couleur;Aluminium
79401124;79401127;Couleur;Aluminium
79401124;79401115;Couleur;Aluminium
79401124;79401118;Couleur;Aluminium
79401124;79401125;Couleur;Blanc
79401124;79401126;Couleur;Blanc
79401124;79401124;Couleur;Blanc
79401124;79401130;Couleur;Blanc
79401124;400013268;Couleur;Bleu
79401124;400013274;Couleur;Bleu
79401124;79401128;Couleur;Noir
79401124;79401113;Couleur;Noir
79401124;79401116;Couleur;Noir
79401124;79401120;Couleur;Noir
79401124;400013275;Couleur;Rouge terracota
79401124;400013269;Couleur;Rouge terracota
79401124;79401125;Hauteur;134 cm
79401124;400013275;Hauteur;134 cm
79401124;79401116;Hauteur;134 cm
79401124;79401115;Hauteur;134 cm
79401124;400013274;Hauteur;134 cm
79401124;79401128;Hauteur;36 cm
79401124;79401127;Hauteur;36 cm
79401124;79401130;Hauteur;36 cm
79401124;79401126;Hauteur;58 cm
79401124;79401120;Hauteur;58 cm
79401124;79401118;Hauteur;58 cm
79401124;79401113;Hauteur;74 cm
79401124;79401112;Hauteur;74 cm
79401124;400013269;Hauteur;74 cm
79401124;400013268;Hauteur;74 cm
79401124;79401124;Hauteur;74 cm
79401153;79401153;Couleur;Aluminium
79401153;79401147;Couleur;Aluminium
79401153;79401152;Couleur;Anthracite
79401153;79401146;Couleur;Anthracite
79401153;79401149;Couleur;Beige
79401153;79401143;Couleur;Beige
79401153;79401142;Couleur;Blanc
79401153;79401148;Couleur;Blanc
79401153;79401150;Couleur;Gris
79401153;79401144;Couleur;Gris
79401153;79401151;Couleur;Noir
79401153;79401145;Couleur;Noir
79401153;79401145;Modèle;2 tiroirs
79401153;79401144;Modèle;2 tiroirs
79401153;79401142;Modèle;2 tiroirs
79401153;79401147;Modèle;2 tiroirs
79401153;79401146;Modèle;2 tiroirs
79401153;79401143;Modèle;2 tiroirs
79401153;79401152;Modèle;3 tiroirs
79401153;79401151;Modèle;3 tiroirs
79401153;79401150;Modèle;3 tiroirs
79401153;79401149;Modèle;3 tiroirs
79401153;79401153;Modèle;3 tiroirs
79401153;79401148;Modèle;3 tiroirs
79401154;79401159;Couleur;Aluminium
79401154;79401158;Couleur;Anthracite
79401154;79401155;Couleur;Beige
79401154;79401154;Couleur;Blanc
79401154;79401156;Couleur;Gris
79401154;79401157;Couleur;Noir
79401158;79401159;Couleur;Aluminium
79401158;79401158;Couleur;Anthracite
79401158;79401155;Couleur;Beige
79401158;79401154;Couleur;Blanc
79401158;79401156;Couleur;Gris
79401158;79401157;Couleur;Noir
79401159;79401159;Couleur;Aluminium
79401159;79401158;Couleur;Anthracite
79401159;79401155;Couleur;Beige
79401159;79401154;Couleur;Blanc
79401159;79401156;Couleur;Gris
79401159;79401157;Couleur;Noir
79401160;79401163;Couleur;Anthracite
79401160;79401167;Couleur;Anthracite
79401160;79401160;Couleur;Beige
79401160;79401164;Couleur;Beige
79401160;79401165;Couleur;Gris
79401160;79401161;Couleur;Gris
79401160;79401166;Couleur;Noir
79401160;79401162;Couleur;Noir
79401160;79401160;Modèle;2 tiroirs
79401160;79401161;Modèle;2 tiroirs
79401160;79401163;Modèle;2 tiroirs
79401160;79401162;Modèle;2 tiroirs
79401160;79401165;Modèle;4 tiroirs
79401160;79401164;Modèle;4 tiroirs
79401160;79401166;Modèle;4 tiroirs
79401160;79401167;Modèle;4 tiroirs
79401198;79401201;Finition;Aluminium
79401198;79401212;Finition;Aluminium
79401198;79401216;Finition;Aluminium/Chêne
79401198;79401205;Finition;Aluminium/Chêne
79401198;79401204;Finition;Aluminium/Hêtre
79401198;79401215;Finition;Aluminium/Hêtre
79401198;79401200;Finition;Anthracite
79401198;79401211;Finition;Anthracite
79401198;79401213;Finition;Anthracite/hêtre
79401198;79401202;Finition;Anthracite/hêtre
79401198;79401214;Finition;Anthracite/merisier
79401198;79401203;Finition;Anthracite/merisier
79401198;79401208;Finition;Beige
79401198;79401197;Finition;Beige
79401198;79401207;Finition;Blanc
79401198;79401196;Finition;Blanc
79401198;79401198;Finition;Gris
79401198;79401209;Finition;Gris
79401198;79401199;Finition;Noir
79401198;79401210;Finition;Noir
79401198;79401212;Hauteur;100 cm
79401198;79401208;Hauteur;100 cm
79401198;79401207;Hauteur;100 cm
79401198;79401215;Hauteur;100 cm
79401198;79401214;Hauteur;100 cm
79401198;79401210;Hauteur;100 cm
79401198;79401211;Hauteur;100 cm
79401198;79401213;Hauteur;100 cm
79401198;79401216;Hauteur;100 cm
79401198;79401209;Hauteur;100 cm
79401198;79401201;Hauteur;198 cm
79401198;79401199;Hauteur;198 cm
79401198;79401198;Hauteur;198 cm
79401198;79401204;Hauteur;198 cm
79401198;79401200;Hauteur;198 cm
79401198;79401196;Hauteur;198 cm
79401198;79401203;Hauteur;198 cm
79401198;79401202;Hauteur;198 cm
79401198;79401205;Hauteur;198 cm
79401198;79401197;Hauteur;198 cm
79401199;79401201;Finition;Aluminium
79401199;79401212;Finition;Aluminium
79401199;79401216;Finition;Aluminium/Chêne
79401199;79401205;Finition;Aluminium/Chêne
79401199;79401204;Finition;Aluminium/Hêtre
79401199;79401215;Finition;Aluminium/Hêtre
79401199;79401200;Finition;Anthracite
79401199;79401211;Finition;Anthracite
79401199;79401213;Finition;Anthracite/hêtre
79401199;79401202;Finition;Anthracite/hêtre
79401199;79401214;Finition;Anthracite/merisier
79401199;79401203;Finition;Anthracite/merisier
79401199;79401208;Finition;Beige
79401199;79401197;Finition;Beige
79401199;79401207;Finition;Blanc
79401199;79401196;Finition;Blanc
79401199;79401198;Finition;Gris
79401199;79401209;Finition;Gris
79401199;79401199;Finition;Noir
79401199;79401210;Finition;Noir
79401199;79401212;Hauteur;100 cm
79401199;79401208;Hauteur;100 cm
79401199;79401207;Hauteur;100 cm
79401199;79401215;Hauteur;100 cm
79401199;79401214;Hauteur;100 cm
79401199;79401210;Hauteur;100 cm
79401199;79401211;Hauteur;100 cm
79401199;79401213;Hauteur;100 cm
79401199;79401216;Hauteur;100 cm
79401199;79401209;Hauteur;100 cm
79401199;79401201;Hauteur;198 cm
79401199;79401199;Hauteur;198 cm
79401199;79401198;Hauteur;198 cm
79401199;79401204;Hauteur;198 cm
79401199;79401200;Hauteur;198 cm
79401199;79401196;Hauteur;198 cm
79401199;79401203;Hauteur;198 cm
79401199;79401202;Hauteur;198 cm
79401199;79401205;Hauteur;198 cm
79401199;79401197;Hauteur;198 cm
79401200;79401201;Finition;Aluminium
79401200;79401212;Finition;Aluminium
79401200;79401216;Finition;Aluminium/Chêne
79401200;79401205;Finition;Aluminium/Chêne
79401200;79401204;Finition;Aluminium/Hêtre
79401200;79401215;Finition;Aluminium/Hêtre
79401200;79401200;Finition;Anthracite
79401200;79401211;Finition;Anthracite
79401200;79401213;Finition;Anthracite/hêtre
79401200;79401202;Finition;Anthracite/hêtre
79401200;79401214;Finition;Anthracite/merisier
79401200;79401203;Finition;Anthracite/merisier
79401200;79401208;Finition;Beige
79401200;79401197;Finition;Beige
79401200;79401207;Finition;Blanc
79401200;79401196;Finition;Blanc
79401200;79401198;Finition;Gris
79401200;79401209;Finition;Gris
79401200;79401199;Finition;Noir
79401200;79401210;Finition;Noir
79401200;79401212;Hauteur;100 cm
79401200;79401208;Hauteur;100 cm
79401200;79401207;Hauteur;100 cm
79401200;79401215;Hauteur;100 cm
79401200;79401214;Hauteur;100 cm
79401200;79401210;Hauteur;100 cm
79401200;79401211;Hauteur;100 cm
79401200;79401213;Hauteur;100 cm
79401200;79401216;Hauteur;100 cm
79401200;79401209;Hauteur;100 cm
79401200;79401201;Hauteur;198 cm
79401200;79401199;Hauteur;198 cm
79401200;79401198;Hauteur;198 cm
79401200;79401204;Hauteur;198 cm
79401200;79401200;Hauteur;198 cm
79401200;79401196;Hauteur;198 cm
79401200;79401203;Hauteur;198 cm
79401200;79401202;Hauteur;198 cm
79401200;79401205;Hauteur;198 cm
79401200;79401197;Hauteur;198 cm
79401201;79401201;Finition;Aluminium
79401201;79401212;Finition;Aluminium
79401201;79401216;Finition;Aluminium/Chêne
79401201;79401205;Finition;Aluminium/Chêne
79401201;79401204;Finition;Aluminium/Hêtre
79401201;79401215;Finition;Aluminium/Hêtre
79401201;79401200;Finition;Anthracite
79401201;79401211;Finition;Anthracite
79401201;79401213;Finition;Anthracite/hêtre
79401201;79401202;Finition;Anthracite/hêtre
79401201;79401214;Finition;Anthracite/merisier
79401201;79401203;Finition;Anthracite/merisier
79401201;79401208;Finition;Beige
79401201;79401197;Finition;Beige
79401201;79401207;Finition;Blanc
79401201;79401196;Finition;Blanc
79401201;79401198;Finition;Gris
79401201;79401209;Finition;Gris
79401201;79401199;Finition;Noir
79401201;79401210;Finition;Noir
79401201;79401212;Hauteur;100 cm
79401201;79401208;Hauteur;100 cm
79401201;79401207;Hauteur;100 cm
79401201;79401215;Hauteur;100 cm
79401201;79401214;Hauteur;100 cm
79401201;79401210;Hauteur;100 cm
79401201;79401211;Hauteur;100 cm
79401201;79401213;Hauteur;100 cm
79401201;79401216;Hauteur;100 cm
79401201;79401209;Hauteur;100 cm
79401201;79401201;Hauteur;198 cm
79401201;79401199;Hauteur;198 cm
79401201;79401198;Hauteur;198 cm
79401201;79401204;Hauteur;198 cm
79401201;79401200;Hauteur;198 cm
79401201;79401196;Hauteur;198 cm
79401201;79401203;Hauteur;198 cm
79401201;79401202;Hauteur;198 cm
79401201;79401205;Hauteur;198 cm
79401201;79401197;Hauteur;198 cm
79401202;79401201;Finition;Aluminium
79401202;79401212;Finition;Aluminium
79401202;79401216;Finition;Aluminium/Chêne
79401202;79401205;Finition;Aluminium/Chêne
79401202;79401204;Finition;Aluminium/Hêtre
79401202;79401215;Finition;Aluminium/Hêtre
79401202;79401200;Finition;Anthracite
79401202;79401211;Finition;Anthracite
79401202;79401213;Finition;Anthracite/hêtre
79401202;79401202;Finition;Anthracite/hêtre
79401202;79401214;Finition;Anthracite/merisier
79401202;79401203;Finition;Anthracite/merisier
79401202;79401208;Finition;Beige
79401202;79401197;Finition;Beige
79401202;79401207;Finition;Blanc
79401202;79401196;Finition;Blanc
79401202;79401198;Finition;Gris
79401202;79401209;Finition;Gris
79401202;79401199;Finition;Noir
79401202;79401210;Finition;Noir
79401202;79401212;Hauteur;100 cm
79401202;79401208;Hauteur;100 cm
79401202;79401207;Hauteur;100 cm
79401202;79401215;Hauteur;100 cm
79401202;79401214;Hauteur;100 cm
79401202;79401210;Hauteur;100 cm
79401202;79401211;Hauteur;100 cm
79401202;79401213;Hauteur;100 cm
79401202;79401216;Hauteur;100 cm
79401202;79401209;Hauteur;100 cm
79401202;79401201;Hauteur;198 cm
79401202;79401199;Hauteur;198 cm
79401202;79401198;Hauteur;198 cm
79401202;79401204;Hauteur;198 cm
79401202;79401200;Hauteur;198 cm
79401202;79401196;Hauteur;198 cm
79401202;79401203;Hauteur;198 cm
79401202;79401202;Hauteur;198 cm
79401202;79401205;Hauteur;198 cm
79401202;79401197;Hauteur;198 cm
79401214;79401201;Finition;Aluminium
79401214;79401212;Finition;Aluminium
79401214;79401216;Finition;Aluminium/Chêne
79401214;79401205;Finition;Aluminium/Chêne
79401214;79401204;Finition;Aluminium/Hêtre
79401214;79401215;Finition;Aluminium/Hêtre
79401214;79401200;Finition;Anthracite
79401214;79401211;Finition;Anthracite
79401214;79401213;Finition;Anthracite/hêtre
79401214;79401202;Finition;Anthracite/hêtre
79401214;79401214;Finition;Anthracite/merisier
79401214;79401203;Finition;Anthracite/merisier
79401214;79401208;Finition;Beige
79401214;79401197;Finition;Beige
79401214;79401207;Finition;Blanc
79401214;79401196;Finition;Blanc
79401214;79401198;Finition;Gris
79401214;79401209;Finition;Gris
79401214;79401199;Finition;Noir
79401214;79401210;Finition;Noir
79401214;79401212;Hauteur;100 cm
79401214;79401208;Hauteur;100 cm
79401214;79401207;Hauteur;100 cm
79401214;79401215;Hauteur;100 cm
79401214;79401214;Hauteur;100 cm
79401214;79401210;Hauteur;100 cm
79401214;79401211;Hauteur;100 cm
79401214;79401213;Hauteur;100 cm
79401214;79401216;Hauteur;100 cm
79401214;79401209;Hauteur;100 cm
79401214;79401201;Hauteur;198 cm
79401214;79401199;Hauteur;198 cm
79401214;79401198;Hauteur;198 cm
79401214;79401204;Hauteur;198 cm
79401214;79401200;Hauteur;198 cm
79401214;79401196;Hauteur;198 cm
79401214;79401203;Hauteur;198 cm
79401214;79401202;Hauteur;198 cm
79401214;79401205;Hauteur;198 cm
79401214;79401197;Hauteur;198 cm
79401215;79401201;Finition;Aluminium
79401215;79401212;Finition;Aluminium
79401215;79401216;Finition;Aluminium/Chêne
79401215;79401205;Finition;Aluminium/Chêne
79401215;79401204;Finition;Aluminium/Hêtre
79401215;79401215;Finition;Aluminium/Hêtre
79401215;79401200;Finition;Anthracite
79401215;79401211;Finition;Anthracite
79401215;79401213;Finition;Anthracite/hêtre
79401215;79401202;Finition;Anthracite/hêtre
79401215;79401214;Finition;Anthracite/merisier
79401215;79401203;Finition;Anthracite/merisier
79401215;79401208;Finition;Beige
79401215;79401197;Finition;Beige
79401215;79401207;Finition;Blanc
79401215;79401196;Finition;Blanc
79401215;79401198;Finition;Gris
79401215;79401209;Finition;Gris
79401215;79401199;Finition;Noir
79401215;79401210;Finition;Noir
79401215;79401212;Hauteur;100 cm
79401215;79401208;Hauteur;100 cm
79401215;79401207;Hauteur;100 cm
79401215;79401215;Hauteur;100 cm
79401215;79401214;Hauteur;100 cm
79401215;79401210;Hauteur;100 cm
79401215;79401211;Hauteur;100 cm
79401215;79401213;Hauteur;100 cm
79401215;79401216;Hauteur;100 cm
79401215;79401209;Hauteur;100 cm
79401215;79401201;Hauteur;198 cm
79401215;79401199;Hauteur;198 cm
79401215;79401198;Hauteur;198 cm
79401215;79401204;Hauteur;198 cm
79401215;79401200;Hauteur;198 cm
79401215;79401196;Hauteur;198 cm
79401215;79401203;Hauteur;198 cm
79401215;79401202;Hauteur;198 cm
79401215;79401205;Hauteur;198 cm
79401215;79401197;Hauteur;198 cm
79401216;79401201;Finition;Aluminium
79401216;79401212;Finition;Aluminium
79401216;79401216;Finition;Aluminium/Chêne
79401216;79401205;Finition;Aluminium/Chêne
79401216;79401204;Finition;Aluminium/Hêtre
79401216;79401215;Finition;Aluminium/Hêtre
79401216;79401200;Finition;Anthracite
79401216;79401211;Finition;Anthracite
79401216;79401213;Finition;Anthracite/hêtre
79401216;79401202;Finition;Anthracite/hêtre
79401216;79401214;Finition;Anthracite/merisier
79401216;79401203;Finition;Anthracite/merisier
79401216;79401208;Finition;Beige
79401216;79401197;Finition;Beige
79401216;79401207;Finition;Blanc
79401216;79401196;Finition;Blanc
79401216;79401198;Finition;Gris
79401216;79401209;Finition;Gris
79401216;79401199;Finition;Noir
79401216;79401210;Finition;Noir
79401216;79401212;Hauteur;100 cm
79401216;79401208;Hauteur;100 cm
79401216;79401207;Hauteur;100 cm
79401216;79401215;Hauteur;100 cm
79401216;79401214;Hauteur;100 cm
79401216;79401210;Hauteur;100 cm
79401216;79401211;Hauteur;100 cm
79401216;79401213;Hauteur;100 cm
79401216;79401216;Hauteur;100 cm
79401216;79401209;Hauteur;100 cm
79401216;79401201;Hauteur;198 cm
79401216;79401199;Hauteur;198 cm
79401216;79401198;Hauteur;198 cm
79401216;79401204;Hauteur;198 cm
79401216;79401200;Hauteur;198 cm
79401216;79401196;Hauteur;198 cm
79401216;79401203;Hauteur;198 cm
79401216;79401202;Hauteur;198 cm
79401216;79401205;Hauteur;198 cm
79401216;79401197;Hauteur;198 cm
79402988;405242852;Capacité du consommable;XL
79402988;79437611;Capacité du consommable;XL
79402988;79416837;Capacité du consommable;XL
79402988;79417362;Capacité du consommable;XL
79402988;79402996;Capacité du consommable;XL
79402988;79416832;Capacité du consommable;XL
79402988;79417363;Capacité du consommable;XL
79402988;79409389;Capacité du consommable;XL
79402988;79402992;Capacité du consommable;XL
79402988;79402994;Capacité du consommable;XL
79402988;79437610;Capacité du consommable;XL
79402988;79416833;Capacité du consommable;XL
79402988;79417361;Capacité du consommable;XL
79402988;79402995;Capacité du consommable;XL
79402988;79437612;Capacité du consommable;XL
79402988;79403000;Capacité du consommable;XL
79402988;79416835;Capacité du consommable;XL
79402988;405242854;Capacité du consommable;XL
79402988;405242850;Capacité du consommable;XL
79402988;79437608;Capacité du consommable;XL
79402988;79417365;Capacité du consommable;XL
79402988;405242853;Capacité du consommable;XL
79402988;79417364;Capacité du consommable;XL
79402988;79402993;Capacité du consommable;XL
79402988;79416834;Capacité du consommable;XL
79402988;405242851;Capacité du consommable;XL
79402988;79437607;Capacité du consommable;XL
79402988;405242984;Capacité du consommable;XL
79402988;79437609;Capacité du consommable;XL
79402988;79416836;Capacité du consommable;XL
79402988;79402990;Capacité du consommable;standard
79402988;79402991;Capacité du consommable;standard
79402988;79402999;Capacité du consommable;standard
79402988;79402988;Capacité du consommable;standard
79402988;79402987;Capacité du consommable;standard
79402988;79402989;Capacité du consommable;standard
79402988;405242852;Couleur de l'article;Cyan
79402988;79417363;Couleur de l'article;Cyan
79402988;79402994;Couleur de l'article;Cyan
79402988;79416834;Couleur de l'article;Cyan
79402988;79437609;Couleur de l'article;Cyan
79402988;79402989;Couleur de l'article;Cyan
79402988;79402991;Couleur de l'article;Jaune
79402988;79437611;Couleur de l'article;Jaune
79402988;79402996;Couleur de l'article;Jaune
79402988;405242854;Couleur de l'article;Jaune
79402988;79417365;Couleur de l'article;Jaune
79402988;79416836;Couleur de l'article;Jaune
79402988;79402990;Couleur de l'article;Magenta
79402988;79437610;Couleur de l'article;Magenta
79402988;79402995;Couleur de l'article;Magenta
79402988;79416835;Couleur de l'article;Magenta
79402988;405242853;Couleur de l'article;Magenta
79402988;79417364;Couleur de l'article;Magenta
79402988;79416832;Couleur de l'article;Noir
79402988;79402992;Couleur de l'article;Noir
79402988;79417361;Couleur de l'article;Noir
79402988;79402987;Couleur de l'article;Noir
